Mindat Locality ID,Long-form identifier,GUID,Latitude & Longitude,Altitude,GeoHash,GRN,Type,Köppen climate type,Mineral
134088,mindat:1:2:134088:,Generated_GUID,"46.23314,7.61573",2338,u0jrj23xe,N31E04,Vein,Tundra,Yarrowite
191386,mindat:1:2:191386:,Generated_GUID,"46.84079,8.76666",1200,u0q4rrpem,N32E05,Valley,Tundra,Axinite-(Fe)
132095,mindat:1:2:132095:,Generated_GUID,"46.57250,8.41500",2413,u0mbzqr87,N32E05,Mountain Area,Subarctic climate,Albite
134041,mindat:1:2:134041:,Generated_GUID,"46.05435,7.11073",2521,u0jjczcyh,N31E04,Slope,Tundra,'Stilbite Subgroup'
134038,mindat:1:2:134038:,Generated_GUID,"46.54306,8.59111",2253,u0q0g2zug,N32E05,Occurrence,Tundra,Albite
65693,mindat:1:2:65693:,Generated_GUID,"46.01285,7.84230",2950,u0jtf2qs6,N31E04,Mountain Range,Tundra,Grossular
133973,mindat:1:2:133973:,Generated_GUID,"46.84426,9.82552",2250,u0qfrxdxx,N32E05,Alpine Pasture,Tundra,'Fayalite-Forsterite Series'
191651,mindat:1:2:191651:,Generated_GUID,"46.53286,9.49798",2516,u0qb8ph1w,N32E05,Unknown,Tundra,Johninnesite
122696,mindat:1:2:122696:,Generated_GUID,"46.11527,8.69592",394,u0nnmgh0v,N31E05,Valley,Subarctic climate,var. Manganese-bearing Fluorapatite
134413,mindat:1:2:134413:,Generated_GUID,"46.56194,8.58139",2664,u0q0gk2fb,N32E05,Mountain,Tundra,var. Smoky Quartz
5818,mindat:1:2:5818:,Generated_GUID,"46.07007,6.97271",1087,u0hyndv3s,N31E04,Unknown,Temperate oceanic climate,Synchysite-(Ce)
133275,mindat:1:2:133275:,Generated_GUID,"46.51806,8.88500",1427,u0q2dhmg7,N32E05,Unknown,Tundra,Calcite
105911,mindat:1:2:105911:,Generated_GUID,"46.45944,8.71917",2620,u0q0q3tjg,N31E05,Mountain Area,Subarctic climate,Kyanite
4633,mindat:1:2:4633:,Generated_GUID,"46.26833,8.08583",3007,u0jxpyzut,N31E05,Unknown,Subarctic climate,Zoisite
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2441,u0q1wh074,N32E05,Valley,Tundra,'Amphibole Supergroup'
72012,mindat:1:2:72012:,Generated_GUID,"46.22991,8.98452",1449,u0nqurykd,N31E05,Mountain,Subarctic climate,'Edenite-Pargasite Series'
133972,mindat:1:2:133972:,Generated_GUID,"45.93857,7.73205",3565,u0jmrfy79,N31E04,Mountain,Subarctic climate,Vesuvianite
10231,mindat:1:2:10231:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Bismutite
3221,mindat:1:2:3221:,Generated_GUID,"46.32476,8.00722",696,u0jxw1ntm,N31E05,Tunnel,Subarctic climate,Dravite
134425,mindat:1:2:134425:,Generated_GUID,"46.34667,9.71833",2937,u0nztjhsv,N31E05,Group of Pegmatites,Tundra,var. Hessonite
134086,mindat:1:2:134086:,Generated_GUID,"46.23765,7.63596",2553,u0jrjc23f,N31E04,Mine (Abandoned) - last checked 2020,Tundra,Rhodonite
245927),mindat:1:2:245927):,Generated_GUID,"46.28694,9.99833",2787,u0pp7d28c,N31E06,Slope,Tundra,Valentinite
134453,mindat:1:2:134453:,Generated_GUID,"46.68694,8.83194",1309,u0q38gp5p,N32E05,Road Cutting,Tundra,Chalcopyrite
29314,mindat:1:2:29314:,Generated_GUID,"46.79556,6.52056",797,u0kdhqu5g,N32E04,Group of Quarries (Abandoned) - last checked 2023,Temperate oceanic climate,Aragonite
121017,mindat:1:2:121017:,Generated_GUID,"45.92778,7.78528",4027,u0jt30vhd,N31E04,Mountain,Subarctic climate,Morenosite
59804,mindat:1:2:59804:,Generated_GUID,"46.57694,8.72806",2930,u0q0yx5d6,N32E05,Unknown,Tundra,Fluorite
122628,mindat:1:2:122628:,Generated_GUID,"46.26083,7.02917",492,u0hzpvw2z,N31E04,Mine,Tundra,Hexahydrite
3225,mindat:1:2:3225:,Generated_GUID,"46.54278,8.54750",2695,u0q0f8b57,N32E05,Mountain,Tundra,var. Smoky Quartz
193436,mindat:1:2:193436:,Generated_GUID,"46.29060,10.05011",1566,u0ppkdyq2,N31E06,Deposit,Tundra,Calcite
134047,mindat:1:2:134047:,Generated_GUID,"46.86778,9.43806",2369,u0qdwu08d,N32E05,Unknown,Tundra,'Stibiconite'
266811,mindat:1:2:266811:,Generated_GUID,"46.03598,7.96058",2130,u0jtvhsen,N31E05,Reservoir,Tundra,Albite
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",659,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Gadolinite-(Y)
133989,mindat:1:2:133989:,Generated_GUID,"46.18942,7.03808",776,u0jnb0sbz,N31E04,Unknown,Tundra,Meta-autunite
31370,mindat:1:2:31370:,Generated_GUID,"46.03840,7.88650",3552,u0jtgmnc0,N31E04,Mineral Occurrence Area,Tundra,'Chlorite Group'
193530,mindat:1:2:193530:,Generated_GUID,"46.19288,9.02108",268,u0nqv30vn,N31E05,Unknown,Subarctic climate,'Biotite'
29206,mindat:1:2:29206:,Generated_GUID,"46.09614,7.07974",474,u0jn1pe36,N31E04,Tunnel,Tundra,Albite
134432,mindat:1:2:134432:,Generated_GUID,"46.27841,9.17090",384,u0nx28wp3,N31E05,Hamlet,Subarctic climate,var. Aquamarine
144452,mindat:1:2:144452:,Generated_GUID,"45.93868,7.75907",4058,u0jt2dcup,N31E04,Mountain,Subarctic climate,Vesuvianite
11336,mindat:1:2:11336:,Generated_GUID,"46.09111,7.11194",1416,u0jn1ydu0,N31E04,Unknown,Tundra,Kainosite-(Y)
41161,mindat:1:2:41161:,Generated_GUID,"46.13194,7.73806",3365,u0jw2n4dj,N31E04,Pass,Tundra,Gahnite
253343,mindat:1:2:253343:,Generated_GUID,"46.07500,6.96028",1510,u0hyn7sq6,N31E04,Unknown,Temperate oceanic climate,Calcite
423460,mindat:1:2:423460:,Generated_GUID,"46.50000,9.63333",1662,u0qbe1nf0,N31E05,Outcrop,Tundra,Calcite
61119,mindat:1:2:61119:,Generated_GUID,"46.53333,8.40000",2485,u0mbxphsq,N32E05,Valley,Subarctic climate,Monazite-(Ce)
133996,mindat:1:2:133996:,Generated_GUID,"46.32670,9.56654",1102,u0nz99w0s,N31E05,Valley,Tundra,Fluorapatite
245937,mindat:1:2:245937:,Generated_GUID,"46.36371,9.97975",2964,u0ppg0700,N31E06,Glacier,Tundra,Sphalerite
239063,mindat:1:2:239063:,Generated_GUID,"46.69258,8.69133",2844,u0q1tu0gf,N32E05,Mountain,Tundra,'K Feldspar'
107785,mindat:1:2:107785:,Generated_GUID,"46.30306,8.14056",3089,u0jz3jpyb,N31E05,Occurrence,Subarctic climate,Hingganite-(Y)
6478,mindat:1:2:6478:,Generated_GUID,"46.57306,9.68444",2241,u0qbuq7gx,N32E05,Mine,Tundra,Tinzenite (TL)
108726,mindat:1:2:108726:,Generated_GUID,"46.21483,7.60335",1626,u0jqvj0sf,N31E04,Mine,Tundra,Copiapite
56576,mindat:1:2:56576:,Generated_GUID,"47.05250,9.17306",2211,u0qe8txse,N32E05,Unknown,Temperate oceanic climate,'Chlorite Group'
123561,mindat:1:2:123561:,Generated_GUID,"46.32306,7.75694",1157,u0jx88b7m,N31E04,Tunnel,Tundra,Actinolite
191765,mindat:1:2:191765:,Generated_GUID,"46.47653,8.72227",1836,u0q0qkz37,N31E05,Lake,Subarctic climate,Pyrite
223683,mindat:1:2:223683:,Generated_GUID,"46.16486,7.70432",2540,u0jqxk41g,N31E04,Unknown,Tundra,Parasymplesite
134488,mindat:1:2:134488:,Generated_GUID,"46.35648,8.49212",1785,u0np9nzy0,N31E05,Alpine Pasture,Subarctic climate,Pyrite
23617,mindat:1:2:23617:,Generated_GUID,"46.12000,7.00139",1652,u0hyr7fk2,N31E04,Prospect,Tundra,Uranopilite
14678,mindat:1:2:14678:,Generated_GUID,"46.76454,8.75064",1557,u0q4p1hp0,N32E05,Valley,Tundra,Galena
250821,mindat:1:2:250821:,Generated_GUID,"46.10169,7.58245",2364,u0jqk893u,N31E04,Glacier,Tundra,Vesuvianite
122627,mindat:1:2:122627:,Generated_GUID,"46.53047,9.32470",1795,u0q8snw59,N32E05,Deposit,Tundra,Franklinphilite
134120,mindat:1:2:134120:,Generated_GUID,"47.11667,7.55000",480,u0mk5c3dr,N32E04,Meteorite Fall Location,Temperate oceanic climate,Ilmenite
133201,mindat:1:2:133201:,Generated_GUID,"46.55611,8.56722",2093,u0q0fgq3n,N32E05,Mountain Area,Tundra,Albite
133996,mindat:1:2:133996:,Generated_GUID,"46.32670,9.56654",1102,u0nz99w0s,N31E05,Valley,Tundra,Fluorapatite
271093,mindat:1:2:271093:,Generated_GUID,"47.50562,7.85212",533,u0mw68jsr,N32E04,Unknown,Temperate oceanic climate,Jarosite
108287,mindat:1:2:108287:,Generated_GUID,"46.07528,7.93000",3164,u0jwh7wry,N31E04,Mountain,Tundra,Diopside
133207,mindat:1:2:133207:,Generated_GUID,"46.44849,8.49593",2567,u0q01rdw1,N31E05,Slope,Subarctic climate,'Biotite'
418871,mindat:1:2:418871:,Generated_GUID,"46.62215,8.83949",1698,u0q31pk9w,N32E05,Placer,Tundra,Dravite
188757,mindat:1:2:188757:,Generated_GUID,"47.05100,8.79985",1129,u0q78jrgg,N32E05,Quarry,Temperate oceanic climate,Pyrite
68485,mindat:1:2:68485:,Generated_GUID,"46.11111,7.32583",2211,u0jnqdq88,N31E04,Lake,Tundra,Chalcopyrite
122697,mindat:1:2:122697:,Generated_GUID,"46.08009,7.07598",793,u0jn1h8ef,N31E04,Unknown,Tundra,Calcite
29216,mindat:1:2:29216:,Generated_GUID,"46.08909,7.10774",1313,u0jn1wr8q,N31E04,Unknown,Tundra,Cobaltite
134086,mindat:1:2:134086:,Generated_GUID,"46.23765,7.63596",2553,u0jrjc23f,N31E04,Mine (Abandoned) - last checked 2020,Tundra,Rhodonite
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2411,u0q1wh074,N32E05,Valley,Tundra,'Amphibole Supergroup'
49520,mindat:1:2:49520:,Generated_GUID,"47.05762,9.45112",493,u0qexnd4e,N32E05,Mine,Temperate oceanic climate,Calcite
14685,mindat:1:2:14685:,Generated_GUID,"46.16583,7.72333",2807,u0jqxspzq,N31E04,Glacier,Tundra,Copper
359484,mindat:1:2:359484:,Generated_GUID,"46.30192,10.03446",1616,u0ppkm4b5,N31E06,Quarry,Tundra,Hydromagnesite
134064,mindat:1:2:134064:,Generated_GUID,"46.00241,7.75193",2247,u0jt8qkz3,N31E04,Mountain,Tundra,Chalcopyrite
31871,mindat:1:2:31871:,Generated_GUID,"46.32028,7.75500",850,u0jx82r50,N31E04,Tunnel,Tundra,Epidote
257497,mindat:1:2:257497:,Generated_GUID,"46.56250,9.68028",2493,u0qbuk2yn,N32E05,Unknown,Tundra,var. Ripidolite
191391,mindat:1:2:191391:,Generated_GUID,"46.93877,10.43253",2548,u0r7j2uwp,N32E06,Unknown,Tundra,Pyrite
134031,mindat:1:2:134031:,Generated_GUID,"46.68513,8.85747",1140,u0q39dcb9,N32E05,Gorge,Tundra,Marcasite
31869,mindat:1:2:31869:,Generated_GUID,"46.07960,7.87880",3334,u0jw5k91j,N31E04,Occurrence,Tundra,Cuprite
134463,mindat:1:2:134463:,Generated_GUID,"46.49888,9.61619",2273,u0qbdbf79,N31E05,Unknown,Tundra,Actinolite
155814,mindat:1:2:155814:,Generated_GUID,"46.49994,8.49958",1468,u0q093j1y,N31E05,Hamlet,Subarctic climate,Gadolinite-(Y)
7685,mindat:1:2:7685:,Generated_GUID,"46.29500,9.11361",885,u0nrr7srf,N31E05,Group of Quarries,Subarctic climate,Albite
131013,mindat:1:2:131013:,Generated_GUID,"46.23728,7.85210",1473,u0jx49jxx,N31E04,Deposit,Tundra,Meta-autunite
191717,mindat:1:2:191717:,Generated_GUID,"46.04620,7.93552",2823,u0jtuw6qx,N31E05,Glacier,Tundra,Talc
133278,mindat:1:2:133278:,Generated_GUID,"46.03675,7.82284",2918,u0jtfh8rt,N31E04,Deposit,Tundra,Manganosite
220211,mindat:1:2:220211:,Generated_GUID,"46.65558,6.53632",545,u0k9ktrs7,N32E04,Quarry,Temperate oceanic climate,Gypsum
12413,mindat:1:2:12413:,Generated_GUID,"46.06861,7.91583",2997,u0jwh4s1h,N31E04,Outcrop,Tundra,Calcite
122692,mindat:1:2:122692:,Generated_GUID,"46.19028,7.68056",2500,u0jqyb8vc,N31E04,Mine,Tundra,Lavendulan
188887,mindat:1:2:188887:,Generated_GUID,"46.19742,8.13984",1006,u0jyc1zpr,N31E05,Village,Subarctic climate,Pyrite
29314,mindat:1:2:29314:,Generated_GUID,"46.79556,6.52056",756,u0kdhqu5g,N32E04,Group of Quarries (Abandoned) - last checked 2023,Temperate oceanic climate,Aragonite
29199,mindat:1:2:29199:,Generated_GUID,"46.40924,8.11506",1757,u0mb08t1q,N31E05,Creek,Subarctic climate,Pyrite
188954,mindat:1:2:188954:,Generated_GUID,"46.32444,9.70139",2447,u0nzsc076,N31E05,Glacier,Tundra,Gonnardite
127199,mindat:1:2:127199:,Generated_GUID,"46.23917,7.65389",2986,u0jrn1t6s,N31E04,Unknown,Tundra,Billietite
417930,mindat:1:2:417930:,Generated_GUID,"46.39445,9.17576",2161,u0nxbvce6,N31E05,Outcrop,Subarctic climate,Ilmenite
191657,mindat:1:2:191657:,Generated_GUID,"46.62694,10.25028",2620,u0r3320j8,N32E06,Mountain,Tundra,Olivenite
35157,mindat:1:2:35157:,Generated_GUID,"46.53889,8.51944",2908,u0q0cb5st,N32E05,Peak,Tundra,Brookite
246463,mindat:1:2:246463:,Generated_GUID,"46.01441,8.86157",571,u0nmc8sv3,N31E05,Unknown,Subarctic climate,Aragonite
105794,mindat:1:2:105794:,Generated_GUID,"46.67417,8.64195",2821,u0q1s8ubs,N32E05,Mountain,Tundra,Fluorite
68879,mindat:1:2:68879:,Generated_GUID,"46.17194,7.37083",2293,u0jnxtr70,N31E04,Unknown,Tundra,'Chlorite Group'
13708,mindat:1:2:13708:,Generated_GUID,"46.29657,8.61876",388,u0npkh5cp,N31E05,Group of Quarries,Subarctic climate,Actinolite
191395,mindat:1:2:191395:,Generated_GUID,"46.24131,9.07996",564,u0nrn9gz4,N31E05,Valley,Subarctic climate,Quartz
3213,mindat:1:2:3213:,Generated_GUID,"46.64417,8.70917",1673,u0q1q5mcf,N32E05,Gorge,Tundra,'Aeschynite'
193402,mindat:1:2:193402:,Generated_GUID,"46.70917,8.98972",2008,u0q3sx4he,N32E05,Mountain,Tundra,Chalcopyrite
133214,mindat:1:2:133214:,Generated_GUID,"46.42228,9.78369",2325,u0qbndum2,N31E05,Deposit,Tundra,Calcite
4633,mindat:1:2:4633:,Generated_GUID,"46.26833,8.08583",3007,u0jxpyzut,N31E05,Unknown,Subarctic climate,Zoisite
188628,mindat:1:2:188628:,Generated_GUID,"46.73722,9.22972",1076,u0q9fh2bh,N32E05,Occurrence,Tundra,Aragonite
3222,mindat:1:2:3222:,Generated_GUID,"46.43306,8.77694",2871,u0q0pszhj,N31E05,Mountain,Subarctic climate,Dravite
22190,mindat:1:2:22190:,Generated_GUID,"46.54639,9.46222",2153,u0q8z3d0m,N32E05,Mine,Tundra,Quartz
188955,mindat:1:2:188955:,Generated_GUID,"46.22722,9.04778",255,u0nqvzkmh,N31E05,Unknown,Subarctic climate,Dumortierite
134619,mindat:1:2:134619:,Generated_GUID,"46.53444,9.46444",2808,u0q8xr7fc,N32E05,Mountain,Tundra,Hammarite
193529,mindat:1:2:193529:,Generated_GUID,"46.63452,8.62629",1916,u0q1k393z,N32E05,Unknown,Tundra,'Garnet Group'
134097,mindat:1:2:134097:,Generated_GUID,"46.16188,7.60264",2012,u0jqt5806,N31E04,Mine,Tundra,Magnetite
191418,mindat:1:2:191418:,Generated_GUID,"46.07973,7.13043",723,u0jn4k81z,N31E04,Mine,Tundra,Fluorite
188630,mindat:1:2:188630:,Generated_GUID,"46.34167,9.61056",1179,u0nzdsnpy,N31E05,Gully,Tundra,Schorl
3211,mindat:1:2:3211:,Generated_GUID,"46.55333,9.64694",2143,u0qbgdb8y,N32E05,Mine (Abandoned) - last checked 2023,Tundra,Braunite
16292,mindat:1:2:16292:,Generated_GUID,"46.22525,7.17897",1809,u0jngr59d,N31E04,Unknown,Tundra,Magnetite
341186,mindat:1:2:341186:,Generated_GUID,"46.42847,9.63701",2340,u0qb5k13q,N31E05,Deposit,Tundra,Pyrite
245669,mindat:1:2:245669:,Generated_GUID,"46.84876,9.44671",1106,u0qdwbwcu,N32E05,Prospect,Tundra,Sphalerite
188746,mindat:1:2:188746:,Generated_GUID,"47.37413,7.88002",606,u0mte24n3,N32E04,Pit,Temperate oceanic climate,Gypsum
29322,mindat:1:2:29322:,Generated_GUID,"46.84778,9.43667",1244,u0qdw8rs4,N32E05,Mine,Tundra,'Stibiconite'
57442,mindat:1:2:57442:,Generated_GUID,"46.56406,8.63472",2692,u0q0ukxx7,N32E05,Unknown,Tundra,Ilmenite
123472,mindat:1:2:123472:,Generated_GUID,"46.44914,8.26452",1629,u0mbhpf1c,N31E05,Valley,Subarctic climate,'Gadolinite'
424885,mindat:1:2:424885:,Generated_GUID,"46.68782,7.35603",1232,u0m1x7k82,N32E04,Scree Slope,Temperate oceanic climate,Gypsum
133204,mindat:1:2:133204:,Generated_GUID,"46.59078,8.80375",1809,u0q303ddy,N32E05,Mountain,Tundra,Albite
417927,mindat:1:2:417927:,Generated_GUID,"46.39129,9.17631",2321,u0nxbv3bz,N31E05,Mountain,Subarctic climate,Almandine
191625,mindat:1:2:191625:,Generated_GUID,"46.15111,7.45389",1045,u0jq99ec8,N31E04,Unknown,Tundra,Galena
253255,mindat:1:2:253255:,Generated_GUID,"46.10945,7.54897",3049,u0jq7cbzp,N31E04,Mountain,Tundra,Calcite
302686,mindat:1:2:302686:,Generated_GUID,"46.26714,9.20413",1168,u0nx1qwjx,N31E05,Unknown,Subarctic climate,Magnetite
122681,mindat:1:2:122681:,Generated_GUID,"46.68711,9.53261",914,u0qc8gjkj,N32E05,Outcrop,Tundra,Violarite
134118,mindat:1:2:134118:,Generated_GUID,"47.06448,9.18338",1878,u0qe8zz4k,N32E05,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Bornite
245916,mindat:1:2:245916:,Generated_GUID,"46.33460,10.00786",2293,u0ppedzw8,N31E06,Mountain Area,Tundra,Chalcopyrite
43246,mindat:1:2:43246:,Generated_GUID,"46.22449,7.71244",1771,u0jqzwbj0,N31E04,Valley,Tundra,Pyrolusite
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",637,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Gadolinite-(Y)
106974,mindat:1:2:106974:,Generated_GUID,"46.61250,8.41694",3482,u0mcpt913,N32E05,Mountain,Subarctic climate,Anatase
253688,mindat:1:2:253688:,Generated_GUID,"46.13195,7.85802",3433,u0jw6y441,N31E04,Glacier,Tundra,Ilmenite ?
191711,mindat:1:2:191711:,Generated_GUID,"46.02617,7.48203",1993,u0jmf6b1z,N31E04,Valley,Tundra,Calcite
134067,mindat:1:2:134067:,Generated_GUID,"46.30197,10.02993",1757,u0ppkjp8d,N31E06,Hamlet,Tundra,Bornite
302435,mindat:1:2:302435:,Generated_GUID,"46.25500,9.22694",1256,u0nx1uqyg,N31E05,Valley,Subarctic climate,Kyanite
134057,mindat:1:2:134057:,Generated_GUID,"46.23544,7.59054",1795,u0jrh8zkb,N31E04,Mine,Tundra,Covellite
122688,mindat:1:2:122688:,Generated_GUID,"46.03748,7.18409",2386,u0jjgkz79,N31E04,Unknown,Tundra,Devilline
122690,mindat:1:2:122690:,Generated_GUID,"46.16474,7.61815",1721,u0jqtk535,N31E04,Mine,Tundra,Epsomite
133227,mindat:1:2:133227:,Generated_GUID,"46.62741,9.48154",2170,u0q9rb20r,N32E05,Mine,Tundra,Pyrite
56467,mindat:1:2:56467:,Generated_GUID,"46.10918,7.25686",2318,u0jnm1um3,N31E04,Group of Mines,Tundra,Pyrite
193412,mindat:1:2:193412:,Generated_GUID,"46.02617,7.48109",2039,u0jmf4z9f,N31E04,Village,Tundra,Scolecite
3229,mindat:1:2:3229:,Generated_GUID,"46.44624,8.49302",2653,u0q01r22v,N31E05,Unknown,Subarctic climate,var. Smoky Quartz
133396,mindat:1:2:133396:,Generated_GUID,"46.33846,9.72451",3142,u0nzt79jj,N31E05,Mountain,Tundra,Helvine
245915,mindat:1:2:245915:,Generated_GUID,"46.39004,10.01357",2933,u0ppgv59t,N31E06,Mountain,Tundra,Graphite
107720,mindat:1:2:107720:,Generated_GUID,"46.40750,8.15639",1241,u0mb185r3,N31E05,Unknown,Subarctic climate,var. Iron-bearing Dolomite
27322),mindat:1:2:27322):,Generated_GUID,"46.28328,9.99963",3031,u0pp799e8,N31E06,Peak,Tundra,Galena
3233,mindat:1:2:3233:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,var. Copper-bearing Adamite
108294,mindat:1:2:108294:,Generated_GUID,"46.46639,7.94694",2802,u0m8kffy3,N31E05,Glacier,Tundra,Epidote
134088,mindat:1:2:134088:,Generated_GUID,"46.23314,7.61573",2338,u0jrj23xe,N31E04,Vein,Tundra,Clausthalite
191386,mindat:1:2:191386:,Generated_GUID,"46.84079,8.76666",1200,u0q4rrpem,N32E05,Valley,Tundra,Edenite
132095,mindat:1:2:132095:,Generated_GUID,"46.57250,8.41500",2413,u0mbzqr87,N32E05,Mountain Area,Subarctic climate,Epidote
134041,mindat:1:2:134041:,Generated_GUID,"46.05435,7.11073",2521,u0jjczcyh,N31E04,Slope,Tundra,'Heulandite Subgroup'
65693,mindat:1:2:65693:,Generated_GUID,"46.01285,7.84230",2950,u0jtf2qs6,N31E04,Mountain Range,Tundra,Calcite
133973,mindat:1:2:133973:,Generated_GUID,"46.84426,9.82552",2250,u0qfrxdxx,N32E05,Alpine Pasture,Tundra,var. Ceylonite
191651,mindat:1:2:191651:,Generated_GUID,"46.53286,9.49798",2516,u0qb8ph1w,N32E05,Unknown,Tundra,Calcite
122696,mindat:1:2:122696:,Generated_GUID,"46.11527,8.69592",394,u0nnmgh0v,N31E05,Valley,Subarctic climate,Dumortierite
134413,mindat:1:2:134413:,Generated_GUID,"46.56194,8.58139",2664,u0q0gk2fb,N32E05,Mountain,Tundra,var. Iron Rose
5818,mindat:1:2:5818:,Generated_GUID,"46.07007,6.97271",1087,u0hyndv3s,N31E04,Unknown,Temperate oceanic climate,Anatase
133275,mindat:1:2:133275:,Generated_GUID,"46.51806,8.88500",1427,u0q2dhmg7,N32E05,Unknown,Tundra,Prehnite
105911,mindat:1:2:105911:,Generated_GUID,"46.45944,8.71917",2620,u0q0q3tjg,N31E05,Mountain Area,Subarctic climate,Svanbergite
4633,mindat:1:2:4633:,Generated_GUID,"46.26833,8.08583",3007,u0jxpyzut,N31E05,Unknown,Subarctic climate,Ganterite (TL)
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2441,u0q1wh074,N32E05,Valley,Tundra,'Apatite'
72012,mindat:1:2:72012:,Generated_GUID,"46.22991,8.98452",1449,u0nqurykd,N31E05,Mountain,Subarctic climate,Diopside
10231,mindat:1:2:10231:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Pharmacosiderite
3221,mindat:1:2:3221:,Generated_GUID,"46.32476,8.00722",696,u0jxw1ntm,N31E05,Tunnel,Subarctic climate,'Chlorite Group'
134425,mindat:1:2:134425:,Generated_GUID,"46.34667,9.71833",2937,u0nztjhsv,N31E05,Group of Pegmatites,Tundra,Helvine
134086,mindat:1:2:134086:,Generated_GUID,"46.23765,7.63596",2553,u0jrjc23f,N31E04,Mine (Abandoned) - last checked 2020,Tundra,Titanite
245927),mindat:1:2:245927):,Generated_GUID,"46.28694,9.99833",2787,u0pp7d28c,N31E06,Slope,Tundra,Pyrrhotite
134453,mindat:1:2:134453:,Generated_GUID,"46.68694,8.83194",1309,u0q38gp5p,N32E05,Road Cutting,Tundra,'Tourmaline'
29314,mindat:1:2:29314:,Generated_GUID,"46.79556,6.52056",797,u0kdhqu5g,N32E04,Group of Quarries (Abandoned) - last checked 2023,Temperate oceanic climate,Calcite
121017,mindat:1:2:121017:,Generated_GUID,"45.92778,7.78528",4027,u0jt30vhd,N31E04,Mountain,Subarctic climate,Calcite
59804,mindat:1:2:59804:,Generated_GUID,"46.57694,8.72806",2930,u0q0yx5d6,N32E05,Unknown,Tundra,Ilmenite
122628,mindat:1:2:122628:,Generated_GUID,"46.26083,7.02917",492,u0hzpvw2z,N31E04,Mine,Tundra,Posnjakite
3225,mindat:1:2:3225:,Generated_GUID,"46.54278,8.54750",2695,u0q0f8b57,N32E05,Mountain,Tundra,var. Iron Rose
193436,mindat:1:2:193436:,Generated_GUID,"46.29060,10.05011",1566,u0ppkdyq2,N31E06,Deposit,Tundra,Magnetite
134047,mindat:1:2:134047:,Generated_GUID,"46.86778,9.43806",2369,u0qdwu08d,N32E05,Unknown,Tundra,Albite
266811,mindat:1:2:266811:,Generated_GUID,"46.03598,7.96058",2130,u0jtvhsen,N31E05,Reservoir,Tundra,'Clinozoisite-Epidote Series'
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",659,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,'Zinnwaldite'
133989,mindat:1:2:133989:,Generated_GUID,"46.18942,7.03808",776,u0jnb0sbz,N31E04,Unknown,Tundra,Calcite
31370,mindat:1:2:31370:,Generated_GUID,"46.03840,7.88650",3552,u0jtgmnc0,N31E04,Mineral Occurrence Area,Tundra,'Fayalite-Forsterite Series'
193530,mindat:1:2:193530:,Generated_GUID,"46.19288,9.02108",268,u0nqv30vn,N31E05,Unknown,Subarctic climate,Kyanite
29206,mindat:1:2:29206:,Generated_GUID,"46.09614,7.07974",474,u0jn1pe36,N31E04,Tunnel,Tundra,Epidote
134432,mindat:1:2:134432:,Generated_GUID,"46.27841,9.17090",384,u0nx28wp3,N31E05,Hamlet,Subarctic climate,'Columbite-(Fe)-Columbite-(Mn) Series'
11336,mindat:1:2:11336:,Generated_GUID,"46.09111,7.11194",1416,u0jn1ydu0,N31E04,Unknown,Tundra,Hawleyite
41161,mindat:1:2:41161:,Generated_GUID,"46.13194,7.73806",3365,u0jw2n4dj,N31E04,Pass,Tundra,Pyrite
253343,mindat:1:2:253343:,Generated_GUID,"46.07500,6.96028",1510,u0hyn7sq6,N31E04,Unknown,Temperate oceanic climate,Pyrite
423460,mindat:1:2:423460:,Generated_GUID,"46.50000,9.63333",1662,u0qbe1nf0,N31E05,Outcrop,Tundra,Diopside
61119,mindat:1:2:61119:,Generated_GUID,"46.53333,8.40000",2485,u0mbxphsq,N32E05,Valley,Subarctic climate,Albite
133996,mindat:1:2:133996:,Generated_GUID,"46.32670,9.56654",1102,u0nz99w0s,N31E05,Valley,Tundra,'Chabazite'
245937,mindat:1:2:245937:,Generated_GUID,"46.36371,9.97975",2964,u0ppg0700,N31E06,Glacier,Tundra,Starkeyite
107785,mindat:1:2:107785:,Generated_GUID,"46.30306,8.14056",3089,u0jz3jpyb,N31E05,Occurrence,Subarctic climate,Epidote
6478,mindat:1:2:6478:,Generated_GUID,"46.57306,9.68444",2241,u0qbuq7gx,N32E05,Mine,Tundra,Albite
108726,mindat:1:2:108726:,Generated_GUID,"46.21483,7.60335",1626,u0jqvj0sf,N31E04,Mine,Tundra,Mimetite
